segment_length=2000,segment_step=200.0m,search_width=800m
x_atc_segment_middle,gt1l_veloc,gt1l_correlationValue,gt1r_veloc,gt1r_correlationValue,gt2l_veloc,gt2l_correlationValue,gt2r_veloc,gt2r_correlationValue,gt3l_veloc,gt3l_correlationValue,gt3r_veloc,gt3r_correlationValue
29423298.504,3054.42,0.772,nan,nan,-3215.18,0.84,nan,nan,-3215.18,0.838,nan,nan
29423498.504,3215.18,0.777,nan,nan,-3215.18,0.84,nan,nan,-3215.18,0.837,nan,nan
29423698.504,2250.62,0.781,nan,nan,-3215.18,0.839,nan,nan,-3215.18,0.835,nan,nan
29423898.504,3054.42,0.784,nan,nan,-3215.18,0.838,nan,nan,-3215.18,0.832,nan,nan
29424098.504,3215.18,0.786,nan,nan,-3215.18,0.837,nan,nan,-3215.18,0.827,nan,nan
29424298.504,3215.18,0.786,nan,nan,-3215.18,0.835,nan,nan,-3215.18,0.821,nan,nan
29424498.504,3215.18,0.78,nan,nan,-3215.18,0.833,nan,nan,-3215.18,0.815,nan,nan
29424698.504,3215.18,0.77,nan,nan,-3215.18,0.83,nan,nan,-3215.18,0.808,nan,nan
29424898.504,3215.18,0.757,nan,nan,-3215.18,0.827,nan,nan,-3215.18,0.801,nan,nan
29425098.504,3215.18,0.746,nan,nan,-3215.18,0.824,nan,nan,-3215.18,0.793,nan,nan
29425298.504,-3215.18,0.741,nan,nan,-3215.18,0.821,nan,nan,-3054.42,0.784,nan,nan
29425498.504,-3215.18,0.753,nan,nan,-3215.18,0.817,nan,nan,-2250.62,0.778,nan,nan
29425698.504,-3215.18,0.765,nan,nan,-3215.18,0.814,nan,nan,-1446.83,0.774,nan,nan
29425898.504,-3215.18,0.777,nan,nan,-3215.18,0.809,nan,nan,-723.41,0.772,nan,nan
29426098.504,-3215.18,0.787,nan,nan,-3215.18,0.804,nan,nan,80.38,0.772,nan,nan
29426298.504,-3215.18,0.8,nan,nan,-3215.18,0.799,nan,nan,884.17,0.775,nan,nan
29426498.504,-3215.18,0.809,nan,nan,-3215.18,0.794,nan,nan,1687.97,0.779,nan,nan
29426698.504,-3215.18,0.814,nan,nan,-3215.18,0.788,nan,nan,2491.76,0.785,nan,nan
29426898.504,-3215.18,0.815,nan,nan,-3215.18,0.783,nan,nan,3215.18,0.793,nan,nan
29427098.504,-3215.18,0.817,nan,nan,-3215.18,0.776,nan,nan,3215.18,0.801,nan,nan
29427298.504,-3215.18,0.823,nan,nan,-3215.18,0.77,nan,nan,3215.18,0.807,nan,nan
29427498.504,-3215.18,0.827,nan,nan,-2732.9,0.766,nan,nan,3215.18,0.812,nan,nan
29427698.504,-3215.18,0.827,nan,nan,-2009.48,0.762,nan,nan,3215.18,0.816,nan,nan
29427898.504,-3215.18,0.825,nan,nan,-1205.69,0.76,nan,nan,3215.18,0.819,nan,nan
29428098.504,-3215.18,0.827,nan,nan,-401.9,0.76,nan,nan,3215.18,0.82,nan,nan
29428298.504,-3215.18,0.828,nan,nan,401.9,0.761,nan,nan,3215.18,0.821,nan,nan
29428498.504,-3215.18,0.828,nan,nan,1205.69,0.764,nan,nan,3215.18,0.821,nan,nan
29428698.504,-3215.18,0.825,nan,nan,2009.48,0.768,nan,nan,3215.18,0.82,nan,nan
29428898.504,-3215.18,0.821,nan,nan,2813.28,0.772,nan,nan,3215.18,0.819,nan,nan
29429098.504,-3215.18,0.819,nan,nan,3215.18,0.778,nan,nan,3215.18,0.818,nan,nan
29429298.504,-3215.18,0.818,nan,nan,3215.18,0.784,nan,nan,3215.18,0.818,nan,nan
29429498.504,-3215.18,0.816,nan,nan,3215.18,0.789,nan,nan,3215.18,0.817,nan,nan
29429698.504,-3215.18,0.813,nan,nan,3215.18,0.793,nan,nan,3215.18,0.817,nan,nan
29429898.504,-3215.18,0.81,nan,nan,3215.18,0.797,nan,nan,3215.18,0.816,nan,nan
29430098.504,-3215.18,0.806,nan,nan,3215.18,0.8,nan,nan,3215.18,0.815,nan,nan
29430298.504,-3215.18,0.803,nan,nan,3215.18,0.804,nan,nan,3215.18,0.813,nan,nan
29430498.504,-3215.18,0.8,nan,nan,3215.18,0.808,nan,nan,3215.18,0.809,nan,nan
29430698.504,-3215.18,0.797,nan,nan,3215.18,0.813,nan,nan,3215.18,0.804,nan,nan
29430898.504,-3215.18,0.794,nan,nan,3215.18,0.816,nan,nan,3215.18,0.798,nan,nan
29431098.504,-3215.18,0.789,nan,nan,3215.18,0.82,nan,nan,3215.18,0.789,nan,nan
29431298.504,-3215.18,0.787,nan,nan,3215.18,0.824,nan,nan,3215.18,0.779,nan,nan
29431498.504,-3215.18,0.783,nan,nan,3215.18,0.828,nan,nan,3215.18,0.767,nan,nan
29431698.504,-3215.18,0.779,nan,nan,3215.18,0.832,nan,nan,3215.18,0.753,nan,nan
29431898.504,-3215.18,0.776,nan,nan,3215.18,0.837,nan,nan,3215.18,0.74,nan,nan
29432098.504,-3215.18,0.773,nan,nan,3215.18,0.842,nan,nan,-3215.18,0.753,nan,nan
29432298.504,-3215.18,0.769,nan,nan,3215.18,0.847,nan,nan,-3215.18,0.766,nan,nan
29432498.504,-3134.8,0.765,nan,nan,3215.18,0.851,nan,nan,-3215.18,0.777,nan,nan
29432698.504,-3134.8,0.762,nan,nan,3215.18,0.856,nan,nan,-3215.18,0.788,nan,nan
29432898.504,-2331.0,0.76,nan,nan,3215.18,0.861,nan,nan,-3215.18,0.796,nan,nan
29433098.504,-1527.21,0.759,nan,nan,3215.18,0.868,nan,nan,-3215.18,0.804,nan,nan
29433298.504,-723.41,0.759,nan,nan,3215.18,0.873,nan,nan,-3215.18,0.809,nan,nan
29433498.504,80.38,0.76,nan,nan,3215.18,0.878,nan,nan,-3215.18,0.813,nan,nan
29433698.504,803.79,0.761,nan,nan,3215.18,0.882,nan,nan,-3215.18,0.816,nan,nan
29433898.504,1687.97,0.763,nan,nan,3215.18,0.887,nan,nan,-3215.18,0.818,nan,nan
29434098.504,2411.38,0.766,nan,nan,3215.18,0.893,nan,nan,-3215.18,0.819,nan,nan
29434298.504,3215.18,0.771,nan,nan,3215.18,0.898,nan,nan,-3215.18,0.82,nan,nan
29434498.504,3215.18,0.774,nan,nan,3215.18,0.901,nan,nan,-3215.18,0.82,nan,nan
29434698.504,3215.18,0.778,nan,nan,3215.18,0.903,nan,nan,-3215.18,0.82,nan,nan
29434898.504,3215.18,0.781,nan,nan,3215.18,0.906,nan,nan,-3215.18,0.819,nan,nan
29435098.504,3215.18,0.783,nan,nan,3215.18,0.909,nan,nan,-3215.18,0.819,nan,nan
29435298.504,3215.18,0.785,nan,nan,3215.18,0.911,nan,nan,-3215.18,0.817,nan,nan
29435498.504,3215.18,0.786,nan,nan,3215.18,0.912,nan,nan,-3215.18,0.815,nan,nan
29435698.504,3215.18,0.785,nan,nan,3215.18,0.91,nan,nan,-3215.18,0.813,nan,nan
29435898.504,3215.18,0.783,nan,nan,3215.18,0.91,nan,nan,-3215.18,0.81,nan,nan
29436098.504,3215.18,0.78,nan,nan,3215.18,0.909,nan,nan,-3215.18,0.808,nan,nan
29436298.504,3215.18,0.776,nan,nan,3215.18,0.906,nan,nan,-3215.18,0.805,nan,nan
29436498.504,3215.18,0.771,nan,nan,3215.18,0.898,nan,nan,-3215.18,0.802,nan,nan
29436698.504,3215.18,0.764,nan,nan,3215.18,0.883,nan,nan,-3215.18,0.799,nan,nan
29436898.504,3215.18,0.759,nan,nan,3215.18,0.862,nan,nan,-3215.18,0.796,nan,nan
29437098.504,3215.18,0.754,nan,nan,3215.18,0.837,nan,nan,-3215.18,0.792,nan,nan
29437298.504,3215.18,0.749,nan,nan,3215.18,0.805,nan,nan,-3215.18,0.789,nan,nan
29437498.504,3215.18,0.744,nan,nan,3215.18,0.762,nan,nan,-3215.18,0.786,nan,nan
29437698.504,-3215.18,0.749,nan,nan,-3215.18,0.718,nan,nan,-3215.18,0.783,nan,nan
29437898.504,-3215.18,0.753,nan,nan,-3215.18,0.768,nan,nan,-3215.18,0.78,nan,nan
29438098.504,-3215.18,0.758,nan,nan,-3215.18,0.818,nan,nan,-3215.18,0.776,nan,nan
29438298.504,-3215.18,0.762,nan,nan,-3215.18,0.86,nan,nan,-3215.18,0.773,nan,nan
29438498.504,-3215.18,0.766,nan,nan,-3215.18,0.893,nan,nan,-3215.18,0.77,nan,nan
29438698.504,-3215.18,0.769,nan,nan,-3215.18,0.916,nan,nan,-3215.18,0.767,nan,nan
29438898.504,-3215.18,0.776,nan,nan,-3215.18,0.931,nan,nan,-3215.18,0.764,nan,nan
29439098.504,-3215.18,0.783,nan,nan,-3215.18,0.94,nan,nan,-3215.18,0.762,nan,nan
29439298.504,-3215.18,0.787,nan,nan,-3215.18,0.945,nan,nan,-3215.18,0.759,nan,nan
29439498.504,-3215.18,0.793,nan,nan,-3215.18,0.947,nan,nan,-3215.18,0.757,nan,nan
29439698.504,-3215.18,0.797,nan,nan,-3215.18,0.948,nan,nan,-2491.76,0.755,nan,nan
29439898.504,-3215.18,0.802,nan,nan,-3215.18,0.947,nan,nan,-1687.97,0.753,nan,nan
29440098.504,-3215.18,0.806,nan,nan,-3215.18,0.946,nan,nan,-884.17,0.752,nan,nan
29440298.504,-3215.18,0.808,nan,nan,-3215.18,0.943,nan,nan,-80.38,0.752,nan,nan
29440498.504,-3215.18,0.809,nan,nan,-3215.18,0.94,nan,nan,723.41,0.752,nan,nan
29440698.504,-3215.18,0.808,nan,nan,-3215.18,0.934,nan,nan,1527.21,0.753,nan,nan
29440898.504,-3215.18,0.806,nan,nan,-3215.18,0.928,nan,nan,2331.0,0.754,nan,nan
29441098.504,-3215.18,0.803,nan,nan,-3215.18,0.923,nan,nan,3134.8,0.756,nan,nan
29441298.504,-3215.18,0.802,nan,nan,-3215.18,0.918,nan,nan,3215.18,0.758,nan,nan
29441498.504,-3215.18,0.798,nan,nan,-3215.18,0.912,nan,nan,3215.18,0.761,nan,nan
29441698.504,-3215.18,0.794,nan,nan,-3215.18,0.905,nan,nan,3215.18,0.764,nan,nan
29441898.504,-3215.18,0.79,nan,nan,-3215.18,0.898,nan,nan,3215.18,0.766,nan,nan
29442098.504,-3215.18,0.787,nan,nan,-3215.18,0.89,nan,nan,3215.18,0.769,nan,nan
29442298.504,-3215.18,0.783,nan,nan,-3215.18,0.883,nan,nan,3215.18,0.771,nan,nan
29442498.504,-3215.18,0.78,nan,nan,-3215.18,0.877,nan,nan,3215.18,0.774,nan,nan
29442698.504,-3215.18,0.777,nan,nan,-3215.18,0.87,nan,nan,3215.18,0.776,nan,nan
29442898.504,-3215.18,0.774,nan,nan,-3215.18,0.863,nan,nan,3215.18,0.779,nan,nan
29443098.504,-3215.18,0.77,nan,nan,-3215.18,0.858,nan,nan,3215.18,0.78,nan,nan
29443298.504,-3215.18,0.768,nan,nan,-3215.18,0.853,nan,nan,3215.18,0.782,nan,nan
29443498.504,-3215.18,0.766,nan,nan,-3215.18,0.847,nan,nan,3215.18,0.784,nan,nan
29443698.504,-3215.18,0.764,nan,nan,-3215.18,0.841,nan,nan,3215.18,0.786,nan,nan
29443898.504,-3215.18,0.762,nan,nan,-3215.18,0.835,nan,nan,3215.18,0.787,nan,nan
29444098.504,-2813.28,0.76,nan,nan,-3215.18,0.829,nan,nan,3215.18,0.789,nan,nan
29444298.504,-2009.48,0.759,nan,nan,-3215.18,0.824,nan,nan,3215.18,0.789,nan,nan
29444498.504,-1205.69,0.759,nan,nan,-3215.18,0.818,nan,nan,3215.18,0.79,nan,nan
29444698.504,-482.28,0.76,nan,nan,-3215.18,0.811,nan,nan,3215.18,0.79,nan,nan
29444898.504,321.52,0.762,nan,nan,-3215.18,0.804,nan,nan,3215.18,0.79,nan,nan
29445098.504,1125.31,0.764,nan,nan,-3215.18,0.797,nan,nan,3215.18,0.79,nan,nan
29445298.504,1929.11,0.768,nan,nan,-3215.18,0.79,nan,nan,3215.18,0.791,nan,nan
29445498.504,2732.9,0.773,nan,nan,-3215.18,0.784,nan,nan,3215.18,0.79,nan,nan
29445698.504,3215.18,0.779,nan,nan,-3134.8,0.777,nan,nan,3215.18,0.79,nan,nan
29445898.504,3215.18,0.786,nan,nan,-2331.0,0.771,nan,nan,3215.18,0.789,nan,nan
29446098.504,3215.18,0.794,nan,nan,-1607.59,0.767,nan,nan,3215.18,0.788,nan,nan
29446298.504,3215.18,0.803,nan,nan,-803.79,0.765,nan,nan,3215.18,0.788,nan,nan
29446498.504,3215.18,0.812,nan,nan,0.0,0.765,nan,nan,3215.18,0.787,nan,nan
29446698.504,3215.18,0.821,nan,nan,803.79,0.766,nan,nan,3215.18,0.787,nan,nan
29446898.504,3215.18,0.831,nan,nan,1607.59,0.77,nan,nan,3215.18,0.787,nan,nan
29447098.504,3215.18,0.842,nan,nan,2411.38,0.775,nan,nan,3215.18,0.787,nan,nan
29447298.504,3215.18,0.854,nan,nan,3215.18,0.782,nan,nan,3215.18,0.787,nan,nan
29447498.504,3215.18,0.865,nan,nan,3215.18,0.79,nan,nan,3215.18,0.787,nan,nan
29447698.504,3215.18,0.878,nan,nan,3215.18,0.798,nan,nan,3215.18,0.788,nan,nan
29447898.504,3215.18,0.891,nan,nan,3215.18,0.806,nan,nan,3215.18,0.788,nan,nan
29448098.504,3215.18,0.904,nan,nan,3215.18,0.815,nan,nan,3215.18,0.788,nan,nan
29448298.504,3215.18,0.917,nan,nan,3215.18,0.824,nan,nan,3215.18,0.788,nan,nan
29448498.504,3215.18,0.929,nan,nan,3215.18,0.832,nan,nan,3215.18,0.788,nan,nan
29448698.504,3215.18,0.94,nan,nan,3215.18,0.84,nan,nan,3215.18,0.787,nan,nan
29448898.504,3215.18,0.95,nan,nan,3215.18,0.849,nan,nan,3215.18,0.787,nan,nan
29449098.504,3215.18,0.957,nan,nan,3215.18,0.856,nan,nan,3215.18,0.785,nan,nan
29449298.504,3215.18,0.96,nan,nan,3215.18,0.862,nan,nan,3215.18,0.782,nan,nan
29449498.504,3215.18,0.958,nan,nan,3215.18,0.868,nan,nan,3215.18,0.779,nan,nan
29449698.504,3215.18,0.946,nan,nan,3215.18,0.872,nan,nan,3215.18,0.776,nan,nan
29449898.504,3215.18,0.913,nan,nan,3215.18,0.877,nan,nan,3215.18,0.772,nan,nan
29450098.504,3215.18,0.85,nan,nan,3215.18,0.88,nan,nan,3215.18,0.767,nan,nan
29450298.504,3215.18,0.748,nan,nan,3215.18,0.883,nan,nan,3215.18,0.761,nan,nan
29450498.504,nan,0.604,nan,nan,3215.18,0.885,nan,nan,3215.18,0.755,nan,nan
29450698.504,nan,0.437,nan,nan,3215.18,0.886,nan,nan,3215.18,0.748,nan,nan
29450898.504,nan,0.551,nan,nan,3215.18,0.884,nan,nan,-3215.18,0.745,nan,nan
29451098.504,-3215.18,0.709,nan,nan,3215.18,0.877,nan,nan,-3215.18,0.753,nan,nan
29451298.504,-3215.18,0.81,nan,nan,3215.18,0.867,nan,nan,-3215.18,0.761,nan,nan
29451498.504,-2652.52,0.867,nan,nan,3215.18,0.853,nan,nan,-3215.18,0.769,nan,nan
29451698.504,-2089.86,0.902,nan,nan,3215.18,0.833,nan,nan,-3215.18,0.777,nan,nan
29451898.504,-1527.21,0.919,nan,nan,3215.18,0.806,nan,nan,-3215.18,0.785,nan,nan
29452098.504,-884.17,0.928,nan,nan,3215.18,0.772,nan,nan,-3215.18,0.792,nan,nan
29452298.504,-241.14,0.936,nan,nan,3215.18,0.733,nan,nan,-3215.18,0.8,nan,nan
29452498.504,321.52,0.938,nan,nan,-3215.18,0.756,nan,nan,-3215.18,0.807,nan,nan
29452698.504,723.41,0.925,nan,nan,-3215.18,0.796,nan,nan,-3215.18,0.813,nan,nan
29452898.504,1125.31,0.889,nan,nan,-3215.18,0.829,nan,nan,-3215.18,0.817,nan,nan
29453098.504,1607.59,0.827,nan,nan,-3215.18,0.856,nan,nan,-3215.18,0.822,nan,nan
29453298.504,1929.11,0.735,nan,nan,-3215.18,0.876,nan,nan,-3215.18,0.824,nan,nan
29453498.504,nan,0.623,nan,nan,-3215.18,0.889,nan,nan,-3215.18,0.826,nan,nan
29453698.504,nan,0.501,nan,nan,-3215.18,0.898,nan,nan,-3215.18,0.828,nan,nan
29453898.504,nan,0.462,nan,nan,-3215.18,0.904,nan,nan,-3215.18,0.828,nan,nan
29454098.504,nan,0.601,nan,nan,-3215.18,0.907,nan,nan,-3215.18,0.827,nan,nan
29454298.504,-3215.18,0.751,nan,nan,-3215.18,0.907,nan,nan,-3215.18,0.826,nan,nan
29454498.504,-3215.18,0.842,nan,nan,-3215.18,0.905,nan,nan,-3215.18,0.823,nan,nan
29454698.504,-3215.18,0.899,nan,nan,-3215.18,0.901,nan,nan,-3215.18,0.82,nan,nan
29454898.504,-3215.18,0.933,nan,nan,-3215.18,0.896,nan,nan,-3215.18,0.817,nan,nan
29455098.504,-3215.18,0.948,nan,nan,-3215.18,0.89,nan,nan,-3215.18,0.812,nan,nan
29455298.504,-3215.18,0.952,nan,nan,-3215.18,0.884,nan,nan,-3215.18,0.807,nan,nan
29455498.504,-3215.18,0.95,nan,nan,-3215.18,0.876,nan,nan,-3215.18,0.802,nan,nan
29455698.504,-3215.18,0.943,nan,nan,-3215.18,0.869,nan,nan,-3215.18,0.796,nan,nan
29455898.504,-3215.18,0.933,nan,nan,-3215.18,0.86,nan,nan,-3215.18,0.791,nan,nan
29456098.504,-3215.18,0.921,nan,nan,-3215.18,0.851,nan,nan,-3215.18,0.785,nan,nan
29456298.504,-3215.18,0.909,nan,nan,-3215.18,0.843,nan,nan,-3215.18,0.78,nan,nan
29456498.504,-3215.18,0.897,nan,nan,-3215.18,0.833,nan,nan,-3215.18,0.775,nan,nan
29456698.504,-3215.18,0.885,nan,nan,-3215.18,0.824,nan,nan,-3215.18,0.77,nan,nan
29456898.504,-3215.18,0.875,nan,nan,-3215.18,0.815,nan,nan,-3215.18,0.766,nan,nan
29457098.504,-3215.18,0.866,nan,nan,-3215.18,0.805,nan,nan,-3215.18,0.762,nan,nan
29457298.504,-3215.18,0.856,nan,nan,-3215.18,0.795,nan,nan,-3215.18,0.76,nan,nan
29457498.504,-3215.18,0.846,nan,nan,-3134.8,0.786,nan,nan,-3215.18,0.758,nan,nan
29457698.504,-3215.18,0.839,nan,nan,-2411.38,0.778,nan,nan,-3215.18,0.757,nan,nan
29457898.504,-3215.18,0.831,nan,nan,-1607.59,0.772,nan,nan,-3215.18,0.756,nan,nan
29458098.504,-3215.18,0.823,nan,nan,-803.79,0.768,nan,nan,-3215.18,0.757,nan,nan
29458298.504,-3215.18,0.814,nan,nan,0.0,0.767,nan,nan,-3215.18,0.758,nan,nan
29458498.504,-3215.18,0.805,nan,nan,803.79,0.768,nan,nan,-3215.18,0.76,nan,nan
29458698.504,-2893.66,0.795,nan,nan,1527.21,0.771,nan,nan,-3215.18,0.762,nan,nan
29458898.504,-2089.86,0.788,nan,nan,2331.0,0.776,nan,nan,-3215.18,0.765,nan,nan
29459098.504,-1286.07,0.785,nan,nan,3134.8,0.783,nan,nan,-3215.18,0.767,nan,nan
29459298.504,-562.66,0.784,nan,nan,3215.18,0.792,nan,nan,-3215.18,0.769,nan,nan
29459498.504,241.14,0.788,nan,nan,3215.18,0.801,nan,nan,-3215.18,0.77,nan,nan
29459698.504,964.55,0.795,nan,nan,3215.18,0.811,nan,nan,-3215.18,0.772,nan,nan
29459898.504,1768.35,0.808,nan,nan,3215.18,0.821,nan,nan,-3215.18,0.773,nan,nan
29460098.504,2491.76,0.824,nan,nan,3215.18,0.83,nan,nan,-3215.18,0.772,nan,nan
29460298.504,3215.18,0.844,nan,nan,3215.18,0.841,nan,nan,-3215.18,0.771,nan,nan
29460498.504,3215.18,0.866,nan,nan,3215.18,0.851,nan,nan,-3215.18,0.769,nan,nan
29460698.504,3215.18,0.887,nan,nan,3215.18,0.861,nan,nan,-3215.18,0.767,nan,nan
29460898.504,3215.18,0.907,nan,nan,nan,nan,nan,nan,-3215.18,0.764,nan,nan
29461098.504,3215.18,0.924,nan,nan,nan,nan,nan,nan,-3215.18,0.761,nan,nan
29461298.504,3215.18,0.932,nan,nan,nan,nan,nan,nan,-3215.18,0.758,nan,nan
29461498.504,3215.18,0.929,nan,nan,nan,nan,nan,nan,-3215.18,0.755,nan,nan
29461698.504,3215.18,0.907,nan,nan,nan,nan,nan,nan,-2411.38,0.752,nan,nan
29461898.504,3215.18,0.86,nan,nan,nan,nan,nan,nan,-1607.59,0.75,nan,nan
29462098.504,3215.18,0.774,nan,nan,nan,nan,nan,nan,-3215.18,0.748,nan,nan
29462298.504,nan,0.649,nan,nan,nan,nan,nan,nan,-3215.18,0.748,nan,nan
29462498.504,nan,0.512,nan,nan,nan,nan,nan,nan,-3215.18,0.748,nan,nan
29462698.504,nan,0.487,nan,nan,nan,nan,nan,nan,-3215.18,0.749,nan,nan
29462898.504,nan,0.594,nan,nan,nan,nan,nan,nan,-3215.18,0.75,nan,nan
29463098.504,-3215.18,0.719,nan,nan,nan,nan,nan,nan,-3215.18,0.751,nan,nan
29463298.504,-3215.18,0.811,nan,nan,nan,nan,nan,nan,-3215.18,0.753,nan,nan
29463498.504,-3054.42,0.865,nan,nan,nan,nan,nan,nan,-3215.18,0.755,nan,nan
29463698.504,-2491.76,0.89,nan,nan,nan,nan,nan,nan,-3215.18,0.756,nan,nan
29463898.504,-2009.48,0.897,nan,nan,nan,nan,nan,nan,-3215.18,0.757,nan,nan
29464098.504,-1446.83,0.895,nan,nan,nan,nan,nan,nan,-3215.18,0.757,nan,nan
29464298.504,-884.17,0.888,nan,nan,nan,nan,nan,nan,-3215.18,0.756,nan,nan
29464498.504,-241.14,0.883,nan,nan,nan,nan,nan,nan,-2813.28,0.755,nan,nan
29464698.504,401.9,0.88,nan,nan,nan,nan,nan,nan,-2009.48,0.755,nan,nan
29464898.504,1044.93,0.882,nan,nan,nan,nan,nan,nan,-1286.07,0.755,nan,nan
29465098.504,1687.97,0.887,nan,nan,nan,nan,nan,nan,-482.28,0.756,nan,nan
29465298.504,2331.0,0.897,nan,nan,nan,nan,nan,nan,321.52,0.757,nan,nan
29465498.504,3054.42,0.91,nan,nan,nan,nan,nan,nan,1125.31,0.759,nan,nan
29465698.504,3215.18,0.919,nan,nan,nan,nan,nan,nan,1929.11,0.762,nan,nan
29465898.504,3215.18,0.912,nan,nan,nan,nan,nan,nan,2732.9,0.767,nan,nan
29466098.504,3215.18,0.88,nan,nan,nan,nan,nan,nan,3215.18,0.772,nan,nan
29466298.504,3215.18,0.808,nan,nan,nan,nan,nan,nan,3215.18,0.777,nan,nan
29466498.504,3215.18,0.685,nan,nan,nan,nan,nan,nan,3215.18,0.781,nan,nan
29466698.504,nan,0.51,nan,nan,nan,nan,nan,nan,3215.18,0.785,nan,nan
29466898.504,nan,0.458,nan,nan,nan,nan,nan,nan,3215.18,0.79,nan,nan
29467098.504,nan,0.642,nan,nan,nan,nan,nan,nan,3215.18,0.794,nan,nan
29467298.504,-3215.18,0.783,nan,nan,nan,nan,nan,nan,3215.18,0.797,nan,nan
29467498.504,-3215.18,0.873,nan,nan,nan,nan,nan,nan,3215.18,0.801,nan,nan
29467698.504,-3215.18,0.926,nan,nan,nan,nan,nan,nan,3215.18,0.803,nan,nan
29467898.504,-3215.18,0.954,nan,nan,nan,nan,nan,nan,3215.18,0.805,nan,nan
29468098.504,-3215.18,0.964,nan,nan,nan,nan,nan,nan,3215.18,0.807,nan,nan
29468298.504,-3215.18,0.964,nan,nan,nan,nan,nan,nan,3215.18,0.808,nan,nan
29468498.504,-3215.18,0.96,nan,nan,nan,nan,nan,nan,3215.18,0.808,nan,nan
29468698.504,-3215.18,0.953,nan,nan,nan,nan,nan,nan,3215.18,0.807,nan,nan
29468898.504,-3215.18,0.945,nan,nan,nan,nan,nan,nan,3215.18,0.806,nan,nan
29469098.504,-3215.18,0.936,nan,nan,nan,nan,nan,nan,3215.18,0.805,nan,nan
29469298.504,-3215.18,0.927,nan,nan,nan,nan,nan,nan,3215.18,0.804,nan,nan
29469498.504,-3215.18,0.919,nan,nan,nan,nan,nan,nan,3215.18,0.804,nan,nan
29469698.504,-3215.18,0.91,nan,nan,nan,nan,nan,nan,3215.18,0.806,nan,nan
29469898.504,-3215.18,0.901,nan,nan,nan,nan,nan,nan,3215.18,0.808,nan,nan
29470098.504,-3215.18,0.892,nan,nan,nan,nan,nan,nan,3215.18,0.81,nan,nan
29470298.504,-3215.18,0.883,nan,nan,nan,nan,nan,nan,3215.18,0.815,nan,nan
29470498.504,-3215.18,0.875,nan,nan,nan,nan,nan,nan,3215.18,0.823,nan,nan
29470698.504,-3215.18,0.865,nan,nan,nan,nan,nan,nan,3215.18,0.829,nan,nan
29470898.504,-3215.18,0.854,nan,nan,-3215.18,0.98,nan,nan,3215.18,0.833,nan,nan
29471098.504,-3215.18,0.844,nan,nan,-3215.18,0.976,nan,nan,3215.18,0.838,nan,nan
29471298.504,-3215.18,0.832,nan,nan,-3215.18,0.971,nan,nan,3215.18,0.841,nan,nan
29471498.504,-3215.18,0.82,nan,nan,-3215.18,0.964,nan,nan,3215.18,0.841,nan,nan
29471698.504,-3134.8,0.808,nan,nan,-3215.18,0.958,nan,nan,3215.18,0.837,nan,nan
29471898.504,-2331.0,0.797,nan,nan,-3215.18,0.95,nan,nan,3215.18,0.828,nan,nan
29472098.504,-1527.21,0.788,nan,nan,-3215.18,0.942,nan,nan,3215.18,0.812,nan,nan
29472298.504,-803.79,0.783,nan,nan,-3215.18,0.933,nan,nan,3215.18,0.789,nan,nan
29472498.504,-160.76,0.78,nan,nan,-3215.18,0.924,nan,nan,nan,nan,nan,nan
29472698.504,562.66,0.78,nan,nan,-3215.18,0.915,nan,nan,nan,nan,nan,nan
29472898.504,1366.45,0.782,nan,nan,-3215.18,0.906,nan,nan,nan,nan,nan,nan
29473098.504,2089.86,0.787,nan,nan,-3215.18,0.897,nan,nan,nan,nan,nan,nan
29473298.504,2893.66,0.795,nan,nan,-3215.18,0.889,nan,nan,nan,nan,nan,nan
29473498.504,3215.18,0.804,nan,nan,-3215.18,0.88,nan,nan,nan,nan,nan,nan
29473698.504,3215.18,0.813,nan,nan,-3215.18,0.871,nan,nan,nan,nan,nan,nan
29473898.504,3215.18,0.823,nan,nan,-3215.18,0.86,nan,nan,nan,nan,nan,nan
29474098.504,3215.18,0.831,nan,nan,-3215.18,0.847,nan,nan,nan,nan,nan,nan
29474298.504,3215.18,0.839,nan,nan,-3134.8,0.834,nan,nan,nan,nan,nan,nan
29474498.504,3215.18,0.847,nan,nan,-2331.0,0.824,nan,nan,nan,nan,nan,nan
29474698.504,3215.18,0.855,nan,nan,-1607.59,0.821,nan,nan,nan,nan,nan,nan
29474898.504,3215.18,0.863,nan,nan,-1044.93,0.821,nan,nan,nan,nan,nan,nan
29475098.504,3215.18,0.872,nan,nan,-241.14,0.824,nan,nan,nan,nan,nan,nan
29475298.504,3215.18,0.88,nan,nan,401.9,0.829,nan,nan,nan,nan,nan,nan
29475498.504,3215.18,0.888,nan,nan,1125.31,0.834,nan,nan,nan,nan,nan,nan
29475698.504,3215.18,0.896,nan,nan,1848.73,0.841,nan,nan,nan,nan,nan,nan
29475898.504,3215.18,0.903,nan,nan,2572.14,0.848,nan,nan,nan,nan,nan,nan
29476098.504,3215.18,0.912,nan,nan,3215.18,0.86,nan,nan,nan,nan,nan,nan
29476298.504,3215.18,0.919,nan,nan,3215.18,0.872,nan,nan,nan,nan,nan,nan
29476498.504,3215.18,0.927,nan,nan,3215.18,0.878,nan,nan,nan,nan,nan,nan
29476698.504,3215.18,0.935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29476898.504,3215.18,0.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
